RK23 Using Bisection Time Stepping,,RK23 Using Constant E.h Time Stepping,,RK23 Using O(h) Stepping,,RK23 Without Time Stepping,,RK23 Using Bisection Time Stepping,,RK23 Using Constant E.h Time Stepping,,RK23 Using O(h) Stepping,,RK23 Without Time Stepping,
,,,,,,57.574,0.715801,,,,,,,57.574,0.715767
,,,,,,57.576,0.715858,,,,,,,57.576,0.715824
,,,,,,57.578,0.715915,,,,,,,57.578,0.715881
,,,,,,57.58,0.715972,,,,,,,57.58,0.715937
,,,,,,57.582,0.716029,,,,,,,57.582,0.715994
,,,,,,57.584,0.716085,,,,,,,57.584,0.716051
,,,,,,57.586,0.716142,,,,,,,57.586,0.716108
,,,,,,57.588,0.716199,,,,,,,57.588,0.716165
,,,,,,57.59,0.716256,,,,,,,57.59,0.716221
,,,,,,57.592,0.716313,,,,,,,57.592,0.716278
,,,,,,57.594,0.716369,,,,,,,57.594,0.716335
,,,,,,57.596,0.716426,,,,,,,57.596,0.716392
,,,,,,57.598,0.716483,,,,,,,57.598,0.716448
,,,,,,57.6,0.716539,,,,,,,57.6,0.716505
,,,,,,57.602,0.716596,,,,,,,57.602,0.716562
,,,,,,57.604,0.716653,,,,,,,57.604,0.716618
,,,,,,57.606,0.716709,,,,,,,57.606,0.716675
,,,,,,57.608,0.716766,,,,,,,57.608,0.716732
,,,,,,57.61,0.716823,,,,,,,57.61,0.716788
,,,,,,57.612,0.716879,,,,,,,57.612,0.716845
,,,,,,57.614,0.716936,,,,,,,57.614,0.716902
,,,,,,57.616,0.716993,,,,,,,57.616,0.716958
,,,,,,57.618,0.717049,,,,,,,57.618,0.717015
,,,,,,57.62,0.717106,,,,,,,57.62,0.717071
,,,,,,57.622,0.717162,,,,,,,57.622,0.717128
,,,,,,57.624,0.717219,,,,,,,57.624,0.717184
,,,,,,57.626,0.717275,,,,,,,57.626,0.717241
,,,,,,57.628,0.717332,,,,,,,57.628,0.717298
,,,,,,57.63,0.717388,,,,,,,57.63,0.717354
,,,,,,57.632,0.717445,,,,,,,57.632,0.717411
,,,,,,57.634,0.717502,,,,,,,57.634,0.717467
,,,,,,57.636,0.717558,,,,,,,57.636,0.717524
,,,,,,57.638,0.717614,,,,,,,57.638,0.71758
,,,,,,57.64,0.717671,,,,,,,57.64,0.717637
,,,,,,57.642,0.717727,,,,,,,57.642,0.717693
,,,,,,57.644,0.717784,,,,,,,57.644,0.71775
,,,,,,57.646,0.71784,,,,,,,57.646,0.717806
,,,,,,57.648,0.717897,,,,,,,57.648,0.717862
,,,,,,57.65,0.717953,,,,,,,57.65,0.717919
,,,,,,57.652,0.71801,,,,,,,57.652,0.717975
,,,,,,57.654,0.718066,,,,,,,57.654,0.718032
,,,,,,57.656,0.718122,,,,,,,57.656,0.718088
,,,,,,57.658,0.718179,,,,,,,57.658,0.718144
,,,,,,57.66,0.718235,,,,,,,57.66,0.718201
,,,,,,57.662,0.718291,,,,,,,57.662,0.718257
,,,,,,57.664,0.718348,,,,,,,57.664,0.718313
,,,,,,57.666,0.718404,,,,,,,57.666,0.71837
,,,,,,57.668,0.71846,,,,,,,57.668,0.718426
,,,,,,57.67,0.718517,,,,,,,57.67,0.718482
,,,,,,57.672,0.718573,,,,,,,57.672,0.718539
,,,,,,57.674,0.718629,,,,,,,57.674,0.718595
,,,,,,57.676,0.718686,,,,,,,57.676,0.718651
,,,,,,57.678,0.718742,,,,,,,57.678,0.718708
,,,,,,57.68,0.718798,,,,,,,57.68,0.718764
,,,,,,57.682,0.718854,,,,,,,57.682,0.71882
,,,,,,57.684,0.71891,,,,,,,57.684,0.718876
,,,,,,57.686,0.718967,,,,,,,57.686,0.718933
,,,,,,57.688,0.719023,,,,,,,57.688,0.718989
,,,,,,57.69,0.719079,,,,,,,57.69,0.719045
,,,,,,57.692,0.719135,,,,,,,57.692,0.719101
,,,,,,57.694,0.719191,,,,,,,57.694,0.719157
,,,,,,57.696,0.719248,,,,,,,57.696,0.719213
,,,,,,57.698,0.719304,,,,,,,57.698,0.71927
,,,,,,57.7,0.71936,,,,,,,57.7,0.719326
,,,,,,57.702,0.719416,,,,,,,57.702,0.719382
,,,,,,57.704,0.719472,,,,,,,57.704,0.719438
,,,,,,57.706,0.719528,,,,,,,57.706,0.719494
,,,,,,57.708,0.719584,,,,,,,57.708,0.71955
,,,,,,57.71,0.71964,,,,,,,57.71,0.719606
,,,,,,57.712,0.719696,,,,,,,57.712,0.719662
,,,,,,57.714,0.719752,,,,,,,57.714,0.719718
,,,,,,57.716,0.719809,,,,,,,57.716,0.719774
,,,,,,57.718,0.719865,,,,,,,57.718,0.719831
,,,,,,57.72,0.719921,,,,,,,57.72,0.719887
,,,,,,57.722,0.719977,,,,,,,57.722,0.719943
,,,,,,57.724,0.720033,,,,,,,57.724,0.719999
,,,,,,57.726,0.720089,,,,,,,57.726,0.720055
,,,,,,57.728,0.720145,,,,,,,57.728,0.720111
,,,,,,57.73,0.720201,,,,,,,57.73,0.720167
,,,,,,57.732,0.720256,,,,,,,57.732,0.720222
,,,,,,57.734,0.720312,,,,,,,57.734,0.720278
,,,,,,57.736,0.720368,,,,,,,57.736,0.720334
,,,,,,57.738,0.720424,,,,,,,57.738,0.72039
,,,,,,57.74,0.72048,,,,,,,57.74,0.720446
,,,,,,57.742,0.720536,,,,,,,57.742,0.720502
,,,,,,57.744,0.720592,,,,,,,57.744,0.720558
,,,,,,57.746,0.720648,,,,,,,57.746,0.720614
,,,,,,57.748,0.720704,,,,,,,57.748,0.72067
,,,,,,57.75,0.72076,,,,,,,57.75,0.720726
,,,,,,57.752,0.720815,,,,,,,57.752,0.720781
,,,,,,57.754,0.720871,,,,,,,57.754,0.720837
,,,,,,57.756,0.720927,,,,,,,57.756,0.720893
,,,,,,57.758,0.720983,,,,,,,57.758,0.720949
,,,,,,57.76,0.721039,,,,,,,57.76,0.721005
,,,,,,57.762,0.721094,,,,,,,57.762,0.721061
,,,,,,57.764,0.72115,,,,,,,57.764,0.721116
,,,,,,57.766,0.721206,,,,,,,57.766,0.721172
,,,,,,57.768,0.721262,,,,,,,57.768,0.721228
,,,,,,57.77,0.721317,,,,,,,57.77,0.721284
,,,,,,57.772,0.721373,,,,,,,57.772,0.721339
,,,,,,57.774,0.721429,,,,,,,57.774,0.721395
,,,,,,57.776,0.721485,,,,,,,57.776,0.721451
,,,,,,57.778,0.72154,,,,,,,57.778,0.721506
,,,,,,57.78,0.721596,,,,,,,57.78,0.721562
,,,,,,57.782,0.721652,,,,,,,57.782,0.721618
,,,,,,57.784,0.721707,,,,,,,57.784,0.721674
,,,,,,57.786,0.721763,,,,,,,57.786,0.721729
,,,,,,57.788,0.721819,,,,,,,57.788,0.721785
,,,,,,57.79,0.721874,,,,,,,57.79,0.72184
,,,,,,57.792,0.72193,,,,,,,57.792,0.721896
,,,,,,57.794,0.721986,,,,,,,57.794,0.721952
,,,,,,57.796,0.722041,,,,,,,57.796,0.722007
,,,,,,57.798,0.722097,,,,,,,57.798,0.722063
,,,,,,57.8,0.722152,,,,,,,57.8,0.722118
,,,,,,57.802,0.722208,,,,,,,57.802,0.722174
,,,,,,57.804,0.722263,,,,,,,57.804,0.72223
,,,,,,57.806,0.722319,,,,,,,57.806,0.722285
,,,,,,57.808,0.722374,,,,,,,57.808,0.722341
,,,,,,57.81,0.72243,,,,,,,57.81,0.722396
,,,,,,57.812,0.722485,,,,,,,57.812,0.722452
,,,,,,57.814,0.722541,,,,,,,57.814,0.722507
,,,,,,57.816,0.722596,,,,,,,57.816,0.722563
,,,,,,57.818,0.722652,,,,,,,57.818,0.722618
,,,,,,57.82,0.722707,,,,,,,57.82,0.722674
,,,,,,57.822,0.722763,,,,,,,57.822,0.722729
,,,,,,57.824,0.722818,,,,,,,57.824,0.722785
,,,,,,57.826,0.722874,,,,,,,57.826,0.72284
,,,,,,57.828,0.722929,,,,,,,57.828,0.722895
,,,,,,57.83,0.722985,,,,,,,57.83,0.722951
,,,,,,57.832,0.72304,,,,,,,57.832,0.723006
,,,,,,57.834,0.723095,,,,,,,57.834,0.723062
,,,,,,57.836,0.723151,,,,,,,57.836,0.723117
,,,,,,57.838,0.723206,,,,,,,57.838,0.723172
,,,,,,57.84,0.723261,,,,,,,57.84,0.723228
,,,,,,57.842,0.723317,,,,,,,57.842,0.723283
,,,,,,57.844,0.723372,,,,,,,57.844,0.723338
,,,,,,57.846,0.723427,,,,,,,57.846,0.723394
,,,,,,57.848,0.723483,,,,,,,57.848,0.723449
,,,,,,57.85,0.723538,,,,,,,57.85,0.723504
,,,,,,57.852,0.723593,,,,,,,57.852,0.72356
,,,,,,57.854,0.723649,,,,,,,57.854,0.723615
,,,,,,57.856,0.723704,,,,,,,57.856,0.72367
,,,,,,57.858,0.723759,,,,,,,57.858,0.723726
,,,,,,57.86,0.723814,,,,,,,57.86,0.723781
,,,,,,57.862,0.72387,,,,,,,57.862,0.723836
,,,,,,57.864,0.723925,,,,,,,57.864,0.723891
,,,,,,57.866,0.72398,,,,,,,57.866,0.723946
,,,,,,57.868,0.724035,,,,,,,57.868,0.724002
,,,,,,57.87,0.72409,,,,,,,57.87,0.724057
,,,,,,57.872,0.724146,,,,,,,57.872,0.724112
,,,,,,57.874,0.724201,,,,,,,57.874,0.724167
,,,,,,57.876,0.724256,,,,,,,57.876,0.724222
,,,,,,57.878,0.724311,,,,,,,57.878,0.724278
,,,,,,57.88,0.724366,,,,,,,57.88,0.724333
,,,,,,57.882,0.724421,,,,,,,57.882,0.724388
,,,,,,57.884,0.724476,,,,,,,57.884,0.724443
,,,,,,57.886,0.724532,,,,,,,57.886,0.724498
,,,,,,57.888,0.724587,,,,,,,57.888,0.724553
,,,,,,57.89,0.724642,,,,,,,57.89,0.724608
,,,,,,57.892,0.724697,,,,,,,57.892,0.724663
,,,,,,57.894,0.724752,,,,,,,57.894,0.724718
,,,,,,57.896,0.724807,,,,,,,57.896,0.724773
,,,,,,57.898,0.724862,,,,,,,57.898,0.724828
,,,,,,57.9,0.724917,,,,,,,57.9,0.724883
,,,,,,57.902,0.724972,,,,,,,57.902,0.724938
,,,,,,57.904,0.725027,,,,,,,57.904,0.724993
,,,,,,57.906,0.725082,,,,,,,57.906,0.725048
,,,,,,57.908,0.725137,,,,,,,57.908,0.725103
,,,,,,57.91,0.725192,,,,,,,57.91,0.725158
,,,,,,57.912,0.725247,,,,,,,57.912,0.725213
,,,,,,57.914,0.725302,,,,,,,57.914,0.725268
,,,,,,57.916,0.725357,,,,,,,57.916,0.725323
,,,,,,57.918,0.725412,,,,,,,57.918,0.725378
,,,,,,57.92,0.725467,,,,,,,57.92,0.725433
,,,,,,57.922,0.725521,,,,,,,57.922,0.725488
,,,,,,57.924,0.725576,,,,,,,57.924,0.725543
,,,,,,57.926,0.725631,,,,,,,57.926,0.725598
,,,,,,57.928,0.725686,,,,,,,57.928,0.725653
,,,,,,57.93,0.725741,,,,,,,57.93,0.725708
,,,,,,57.932,0.725796,,,,,,,57.932,0.725762
,,,,,,57.934,0.725851,,,,,,,57.934,0.725817
,,,,,,57.936,0.725905,,,,,,,57.936,0.725872
,,,,,,57.938,0.72596,,,,,,,57.938,0.725927
,,,,,,57.94,0.726015,,,,,,,57.94,0.725982
,,,,,,57.942,0.72607,,,,,,,57.942,0.726037
,,,,,,57.944,0.726125,,,,,,,57.944,0.726091
,,,,,,57.946,0.726179,,,,,,,57.946,0.726146
,,,,,,57.948,0.726234,,,,,,,57.948,0.726201
,,,,,,57.95,0.726289,,,,,,,57.95,0.726256
,,,,,,57.952,0.726344,,,,,,,57.952,0.72631
,,,,,,57.954,0.726398,,,,,,,57.954,0.726365
,,,,,,57.956,0.726453,,,,,,,57.956,0.72642
,,,,,,57.958,0.726508,,,,,,,57.958,0.726475
,,,,,,57.96,0.726562,,,,,,,57.96,0.726529
,,,,,,57.962,0.726617,,,,,,,57.962,0.726584
,,,,,,57.964,0.726672,,,,,,,57.964,0.726639
,,,,,,57.966,0.726726,,,,,,,57.966,0.726693
,,,,,,57.968,0.726781,,,,,,,57.968,0.726748
,,,,,,57.97,0.726836,,,,,,,57.97,0.726803
,,,,,,57.972,0.72689,,,,,,,57.972,0.726857
,,,,,,57.974,0.726945,,,,,,,57.974,0.726912
,,,,,,57.976,0.727,,,,,,,57.976,0.726966
,,,,,,57.978,0.727054,,,,,,,57.978,0.727021
,,,,,,57.98,0.727109,,,,,,,57.98,0.727076
,,,,,,57.982,0.727163,,,,,,,57.982,0.72713
,,,,,,57.984,0.727218,,,,,,,57.984,0.727185
,,,,,,57.986,0.727272,,,,,,,57.986,0.727239
,,,,,,57.988,0.727327,,,,,,,57.988,0.727294
,,,,,,57.99,0.727382,,,,,,,57.99,0.727348
,,,,,,57.992,0.727436,,,,,,,57.992,0.727403
,,,,,,57.994,0.727491,,,,,,,57.994,0.727457
,,,,,,57.996,0.727545,,,,,,,57.996,0.727512
,,,,,,57.998,0.7276,,,,,,,57.998,0.727566
,,,,,,58,0.727654,,,,,,,58,0.727621
,,,,,,58.002,0.727708,,,,,,,58.002,0.727675
,,,,,,58.004,0.727763,,,,,,,58.004,0.72773
,,,,,,58.006,0.727817,,,,,,,58.006,0.727784
,,,,,,58.008,0.727872,,,,,,,58.008,0.727839
,,,,,,58.01,0.727926,,,,,,,58.01,0.727893
,,,,,,58.012,0.727981,,,,,,,58.012,0.727948
,,,,,,58.014,0.728035,,,,,,,58.014,0.728002
,,,,,,58.016,0.728089,,,,,,,58.016,0.728056
,,,,,,58.018,0.728144,,,,,,,58.018,0.728111
,,,,,,58.02,0.728198,,,,,,,58.02,0.728165
,,,,,,58.022,0.728253,,,,,,,58.022,0.728219
,,,,,,58.024,0.728307,,,,,,,58.024,0.728274
,,,,,,58.026,0.728361,,,,,,,58.026,0.728328
,,,,,,58.028,0.728416,,,,,,,58.028,0.728383
,,,,,,58.03,0.72847,,,,,,,58.03,0.728437
,,,,,,58.032,0.728524,,,,,,,58.032,0.728491
,,,,,,58.034,0.728578,,,,,,,58.034,0.728545
,,,,,,58.036,0.728633,,,,,,,58.036,0.7286
,,,,,,58.038,0.728687,,,,,,,58.038,0.728654
,,,,,,58.04,0.728741,,,,,,,58.04,0.728708
,,,,,,58.042,0.728795,,,,,,,58.042,0.728763
,,,,,,58.044,0.72885,,,,,,,58.044,0.728817
,,,,,,58.046,0.728904,,,,,,,58.046,0.728871
,,,,,,58.048,0.728958,,,,,,,58.048,0.728925
,,,,,,58.05,0.729012,,,,,,,58.05,0.728979
,,,,,,58.052,0.729067,,,,,,,58.052,0.729034
,,,,,,58.054,0.729121,,,,,,,58.054,0.729088
,,,,,,58.056,0.729175,,,,,,,58.056,0.729142
,,,,,,58.058,0.729229,,,,,,,58.058,0.729196
,,,,,,58.06,0.729283,,,,,,,58.06,0.72925
,,,,,,58.062,0.729337,,,,,,,58.062,0.729304
,,,,,,58.064,0.729391,,,,,,,58.064,0.729359
,,,,,,58.066,0.729446,,,,,,,58.066,0.729413
,,,,,,58.068,0.7295,,,,,,,58.068,0.729467
,,,,,,58.07,0.729554,,,,,,,58.07,0.729521
,,,,,,58.072,0.729608,,,,,,,58.072,0.729575
,,,,,,58.074,0.729662,,,,,,,58.074,0.729629
,,,,,,58.076,0.729716,,,,,,,58.076,0.729683
,,,,,,58.078,0.72977,,,,,,,58.078,0.729737
,,,,,,58.08,0.729824,,,,,,,58.08,0.729791
,,,,,,58.082,0.729878,,,,,,,58.082,0.729845
,,,,,,58.084,0.729932,,,,,,,58.084,0.729899
,,,,,,58.086,0.729986,,,,,,,58.086,0.729953
,,,,,,58.088,0.73004,,,,,,,58.088,0.730007
,,,,,,58.09,0.730094,,,,,,,58.09,0.730061
,,,,,,58.092,0.730148,,,,,,,58.092,0.730115
,,,,,,58.094,0.730202,,,,,,,58.094,0.730169
,,,,,,58.096,0.730256,,,,,,,58.096,0.730223
,,,,,,58.098,0.73031,,,,,,,58.098,0.730277
,,,,,,58.1,0.730364,,,,,,,58.1,0.730331
,,,,,,58.102,0.730418,,,,,,,58.102,0.730385
,,,,,,58.104,0.730472,,,,,,,58.104,0.730439
,,,,,,58.106,0.730526,,,,,,,58.106,0.730493
,,,,,,58.108,0.73058,,,,,,,58.108,0.730547
,,,,,,58.11,0.730633,,,,,,,58.11,0.730601
,,,,,,58.112,0.730687,,,,,,,58.112,0.730655
,,,,,,58.114,0.730741,,,,,,,58.114,0.730708
,,,,,,58.116,0.730795,,,,,,,58.116,0.730762
,,,,,,58.118,0.730849,,,,,,,58.118,0.730816
,,,,,,58.12,0.730903,,,,,,,58.12,0.73087
,,,,,,58.122,0.730956,,,,,,,58.122,0.730924
,,,,,,58.124,0.73101,,,,,,,58.124,0.730978
,,,,,,58.126,0.731064,,,,,,,58.126,0.731031
,,,,,,58.128,0.731118,,,,,,,58.128,0.731085
,,,,,,58.13,0.731172,,,,,,,58.13,0.731139
,,,,,,58.132,0.731225,,,,,,,58.132,0.731193
,,,,,,58.134,0.731279,,,,,,,58.134,0.731246
,,,,,,58.136,0.731333,,,,,,,58.136,0.7313
,,,,,,58.138,0.731387,,,,,,,58.138,0.731354
,,,,,,58.14,0.73144,,,,,,,58.14,0.731408
,,,,,,58.142,0.731494,,,,,,,58.142,0.731461
,,,,,,58.144,0.731548,,,,,,,58.144,0.731515
,,,,,,58.146,0.731601,,,,,,,58.146,0.731569
,,,,,,58.148,0.731655,,,,,,,58.148,0.731622
,,,,,,58.15,0.731709,,,,,,,58.15,0.731676
,,,,,,58.152,0.731762,,,,,,,58.152,0.73173
,,,,,,58.154,0.731816,,,,,,,58.154,0.731783
,,,,,,58.156,0.73187,,,,,,,58.156,0.731837
,,,,,,58.158,0.731923,,,,,,,58.158,0.731891
,,,,,,58.16,0.731977,,,,,,,58.16,0.731944
,,,,,,58.162,0.73203,,,,,,,58.162,0.731998
,,,,,,58.164,0.732084,,,,,,,58.164,0.732052
,,,,,,58.166,0.732138,,,,,,,58.166,0.732105
,,,,,,58.168,0.732191,,,,,,,58.168,0.732159
,,,,,,58.17,0.732245,,,,,,,58.17,0.732212
,,,,,,58.172,0.732298,,,,,,,58.172,0.732266
,,,,,,58.174,0.732352,,,,,,,58.174,0.732319
,,,,,,58.176,0.732405,,,,,,,58.176,0.732373
,,,,,,58.178,0.732459,,,,,,,58.178,0.732426
,,,,,,58.18,0.732512,,,,,,,58.18,0.73248
,,,,,,58.182,0.732566,,,,,,,58.182,0.732533
,,,,,,58.184,0.732619,,,,,,,58.184,0.732587
,,,,,,58.186,0.732673,,,,,,,58.186,0.73264
,,,,,,58.188,0.732726,,,,,,,58.188,0.732694
,,,,,,58.19,0.73278,,,,,,,58.19,0.732747
,,,,,,58.192,0.732833,,,,,,,58.192,0.732801
,,,,,,58.194,0.732887,,,,,,,58.194,0.732854
,,,,,,58.196,0.73294,,,,,,,58.196,0.732908
,,,,,,58.198,0.732993,,,,,,,58.198,0.732961
,,,,,,58.2,0.733047,,,,,,,58.2,0.733014
,,,,,,58.202,0.7331,,,,,,,58.202,0.733068
,,,,,,58.204,0.733154,,,,,,,58.204,0.733121
,,,,,,58.206,0.733207,,,,,,,58.206,0.733175
,,,,,,58.208,0.73326,,,,,,,58.208,0.733228
,,,,,,58.21,0.733314,,,,,,,58.21,0.733281
,,,,,,58.212,0.733367,,,,,,,58.212,0.733335
,,,,,,58.214,0.73342,,,,,,,58.214,0.733388
,,,,,,58.216,0.733474,,,,,,,58.216,0.733441
,,,,,,58.218,0.733527,,,,,,,58.218,0.733495
,,,,,,58.22,0.73358,,,,,,,58.22,0.733548
,,,,,,58.222,0.733633,,,,,,,58.222,0.733601
,,,,,,58.224,0.733687,,,,,,,58.224,0.733654
,,,,,,58.226,0.73374,,,,,,,58.226,0.733708
,,,,,,58.228,0.733793,,,,,,,58.228,0.733761
,,,,,,58.23,0.733847,,,,,,,58.23,0.733814
,,,,,,58.232,0.7339,,,,,,,58.232,0.733867
,,,,,,58.234,0.733953,,,,,,,58.234,0.733921
,,,,,,58.236,0.734006,,,,,,,58.236,0.733974
,,,,,,58.238,0.734059,,,,,,,58.238,0.734027
,,,,,,58.24,0.734113,,,,,,,58.24,0.73408
,,,,,,58.242,0.734166,,,,,,,58.242,0.734133
,,,,,,58.244,0.734219,,,,,,,58.244,0.734187
,,,,,,58.246,0.734272,,,,,,,58.246,0.73424
,,,,,,58.248,0.734325,,,,,,,58.248,0.734293
,,,,,,58.25,0.734378,,,,,,,58.25,0.734346
,,,,,,58.252,0.734431,,,,,,,58.252,0.734399
,,,,,,58.254,0.734485,,,,,,,58.254,0.734452
,,,,,,58.256,0.734538,,,,,,,58.256,0.734505
,,,,,,58.258,0.734591,,,,,,,58.258,0.734558
,,,,,,58.26,0.734644,,,,,,,58.26,0.734612
,,,,,,58.262,0.734697,,,,,,,58.262,0.734665
,,,,,,58.264,0.73475,,,,,,,58.264,0.734718
,,,,,,58.266,0.734803,,,,,,,58.266,0.734771
,,,,,,58.268,0.734856,,,,,,,58.268,0.734824
,,,,,,58.27,0.734909,,,,,,,58.27,0.734877
,,,,,,58.272,0.734962,,,,,,,58.272,0.73493
,,,,,,58.274,0.735015,,,,,,,58.274,0.734983
,,,,,,58.276,0.735068,,,,,,,58.276,0.735036
,,,,,,58.278,0.735121,,,,,,,58.278,0.735089
,,,,,,58.28,0.735174,,,,,,,58.28,0.735142
,,,,,,58.282,0.735227,,,,,,,58.282,0.735195
,,,,,,58.284,0.73528,,,,,,,58.284,0.735248
,,,,,,58.286,0.735333,,,,,,,58.286,0.735301
,,,,,,58.288,0.735386,,,,,,,58.288,0.735354
,,,,,,58.29,0.735439,,,,,,,58.29,0.735406
,,,,,,58.292,0.735492,,,,,,,58.292,0.735459
,,,,,,58.294,0.735544,,,,,,,58.294,0.735512
,,,,,,58.296,0.735597,,,,,,,58.296,0.735565
,,,,,,58.298,0.73565,,,,,,,58.298,0.735618
,,,,,,58.3,0.735703,,,,,,,58.3,0.735671
,,,,,,58.302,0.735756,,,,,,,58.302,0.735724
,,,,,,58.304,0.735809,,,,,,,58.304,0.735777
,,,,,,58.306,0.735862,,,,,,,58.306,0.735829
,,,,,,58.308,0.735914,,,,,,,58.308,0.735882
,,,,,,58.31,0.735967,,,,,,,58.31,0.735935
,,,,,,58.312,0.73602,,,,,,,58.312,0.735988
,,,,,,58.314,0.736073,,,,,,,58.314,0.736041
,,,,,,58.316,0.736126,,,,,,,58.316,0.736094
,,,,,,58.318,0.736178,,,,,,,58.318,0.736146
,,,,,,58.32,0.736231,,,,,,,58.32,0.736199
,,,,,,58.322,0.736284,,,,,,,58.322,0.736252
,,,,,,58.324,0.736337,,,,,,,58.324,0.736305
,,,,,,58.326,0.736389,,,,,,,58.326,0.736357
,,,,,,58.328,0.736442,,,,,,,58.328,0.73641
,,,,,,58.33,0.736495,,,,,,,58.33,0.736463
,,,,,,58.332,0.736547,,,,,,,58.332,0.736515
,,,,,,58.334,0.7366,,,,,,,58.334,0.736568
,,,,,,58.336,0.736653,,,,,,,58.336,0.736621
,,,,,,58.338,0.736705,,,,,,,58.338,0.736673
,,,,,,58.34,0.736758,,,,,,,58.34,0.736726
,,,,,,58.342,0.736811,,,,,,,58.342,0.736779
,,,,,,58.344,0.736863,,,,,,,58.344,0.736831
,,,,,,58.346,0.736916,,,,,,,58.346,0.736884
,,,,,,58.348,0.736969,,,,,,,58.348,0.736937
,,,,,,58.35,0.737021,,,,,,,58.35,0.736989
,,,,,,58.352,0.737074,,,,,,,58.352,0.737042
,,,,,,58.354,0.737126,,,,,,,58.354,0.737094
,,,,,,58.356,0.737179,,,,,,,58.356,0.737147
,,,,,,58.358,0.737232,,,,,,,58.358,0.7372
,,,,,,58.36,0.737284,,,,,,,58.36,0.737252
,,,,,,58.362,0.737337,,,,,,,58.362,0.737305
,,,,,,58.364,0.737389,,,,,,,58.364,0.737357
,,,,,,58.366,0.737442,,,,,,,58.366,0.73741
,,,,,,58.368,0.737494,,,,,,,58.368,0.737462
,,,,,,58.37,0.737547,,,,,,,58.37,0.737515
,,,,,,58.372,0.737599,,,,,,,58.372,0.737567
,,,,,,58.374,0.737652,,,,,,,58.374,0.73762
,,,,,,58.376,0.737704,,,,,,,58.376,0.737672
,,,,,,58.378,0.737757,,,,,,,58.378,0.737725
,,,,,,58.38,0.737809,,,,,,,58.38,0.737777
,,,,,,58.382,0.737861,,,,,,,58.382,0.73783
,,,,,,58.384,0.737914,,,,,,,58.384,0.737882
,,,,,,58.386,0.737966,,,,,,,58.386,0.737934
,,,,,,58.388,0.738019,,,,,,,58.388,0.737987
,,,,,,58.39,0.738071,,,,,,,58.39,0.738039
,,,,,,58.392,0.738123,,,,,,,58.392,0.738092
,,,,,,58.394,0.738176,,,,,,,58.394,0.738144
,,,,,,58.396,0.738228,,,,,,,58.396,0.738196
,,,,,,58.398,0.738281,,,,,,,58.398,0.738249
,,,,,,58.4,0.738333,,,,,,,58.4,0.738301
,,,,,,58.402,0.738385,,,,,,,58.402,0.738353
,,,,,,58.404,0.738438,,,,,,,58.404,0.738406
,,,,,,58.406,0.73849,,,,,,,58.406,0.738458
,,,,,,58.408,0.738542,,,,,,,58.408,0.73851
,,,,,,58.41,0.738594,,,,,,,58.41,0.738563
,,,,,,58.412,0.738647,,,,,,,58.412,0.738615
,,,,,,58.414,0.738699,,,,,,,58.414,0.738667
,,,,,,58.416,0.738751,,,,,,,58.416,0.738719
,,,,,,58.418,0.738803,,,,,,,58.418,0.738772
,,,,,,58.42,0.738856,,,,,,,58.42,0.738824
,,,,,,58.422,0.738908,,,,,,,58.422,0.738876
,,,,,,58.424,0.73896,,,,,,,58.424,0.738928
,,,,,,58.426,0.739012,,,,,,,58.426,0.738981
,,,,,,58.428,0.739065,,,,,,,58.428,0.739033
,,,,,,58.43,0.739117,,,,,,,58.43,0.739085
,,,,,,58.432,0.739169,,,,,,,58.432,0.739137
,,,,,,58.434,0.739221,,,,,,,58.434,0.739189
,,,,,,58.436,0.739273,,,,,,,58.436,0.739241
,,,,,,58.438,0.739325,,,,,,,58.438,0.739294
,,,,,,58.44,0.739377,,,,,,,58.44,0.739346
,,,,,,58.442,0.73943,,,,,,,58.442,0.739398
,,,,,,58.444,0.739482,,,,,,,58.444,0.73945
,,,,,,58.446,0.739534,,,,,,,58.446,0.739502
,,,,,,58.448,0.739586,,,,,,,58.448,0.739554
,,,,,,58.45,0.739638,,,,,,,58.45,0.739606
,,,,,,58.452,0.73969,,,,,,,58.452,0.739658
,,,,,,58.454,0.739742,,,,,,,58.454,0.73971
,,,,,,58.456,0.739794,,,,,,,58.456,0.739762
,,,,,,58.458,0.739846,,,,,,,58.458,0.739815
,,,,,,58.46,0.739898,,,,,,,58.46,0.739867
,,,,,,58.462,0.73995,,,,,,,58.462,0.739919
,,,,,,58.464,0.740002,,,,,,,58.464,0.739971
,,,,,,58.466,0.740054,,,,,,,58.466,0.740023
,,,,,,58.468,0.740106,,,,,,,58.468,0.740075
,,,,,,58.47,0.740158,,,,,,,58.47,0.740127
,,,,,,58.472,0.74021,,,,,,,58.472,0.740179
,,,,,,58.474,0.740262,,,,,,,58.474,0.74023
,,,,,,58.476,0.740314,,,,,,,58.476,0.740282
,,,,,,58.478,0.740366,,,,,,,58.478,0.740334
,,,,,,58.48,0.740418,,,,,,,58.48,0.740386
,,,,,,58.482,0.74047,,,,,,,58.482,0.740438
,,,,,,58.484,0.740522,,,,,,,58.484,0.74049
,,,,,,58.486,0.740574,,,,,,,58.486,0.740542
,,,,,,58.488,0.740625,,,,,,,58.488,0.740594
,,,,,,58.49,0.740677,,,,,,,58.49,0.740646
,,,,,,58.492,0.740729,,,,,,,58.492,0.740698
,,,,,,58.494,0.740781,,,,,,,58.494,0.74075
,,,,,,58.496,0.740833,,,,,,,58.496,0.740801
