Vgs     Vds     Ids
4.5	0.45	0.001362737
4.5	0.5	0.001492255
4.5	0.55	0.001617461
4.5	0.6	0.001738573
4.5	0.65	0.00185527
4.5	0.7	0.001967127
4.5	0.75	0.00207458
4.5	0.8	0.002177437
4.5	0.85	0.002276186
4.5	0.9	0.002370389
4.5	0.95	0.002460051
4.5	1	0.002544736
4.5	1.05	0.002625131
4.5	1.1	0.002701252
4.5	1.15	0.002772872
4.5	1.2	0.002839893
4.5	1.25	0.002902668
4.5	1.3	0.002960829
4.5	1.35	0.00301453
4.5	1.4	0.003064259
4.5	1.45	0.003109843
4.5	1.5	0.003151647
4.5	1.55	0.003189572
4.5	1.6	0.003223261
4.5	1.65	0.003253955
4.5	1.7	0.003281262
4.5	1.75	0.003305515
4.5	1.8	0.003327063
4.5	1.85	0.003346055
4.5	1.9	0.003362393
4.5	1.95	0.003376936
4.5	2	0.003390024
4.5	2.05	0.003401394
4.5	2.1	0.003411316
4.5	2.15	0.003420639
4.5	2.2	0.003428427
4.5	2.25	0.003435454
4.5	2.3	0.003441804
4.5	2.35	0.003447783
4.5	2.4	0.003452733
4.5	2.45	0.0034578
4.5	2.5	0.003462524
4.5	2.55	0.003466588
4.5	2.6	0.003470401
4.5	2.65	0.003473614
4.5	2.7	0.003477396
4.5	2.75	0.003479852
4.5	2.8	0.003483514
4.5	2.85	0.003485997
4.5	2.9	0.003489044
4.5	2.95	0.003491722
4.5	3	0.003493956
4.5	3.05	0.003496004
4.5	3.1	0.003498472
4.5	3.15	0.00350063
4.5	3.2	0.003502929
4.5	3.25	0.003504977
4.5	3.3	0.003506711
4.5	3.35	0.003508619
4.5	3.4	0.003510284
4.5	3.45	0.003512036
4.5	3.5	0.003513756
4.5	3.55	0.003515434
4.5	3.6	0.003516653
4.5	3.65	0.003518436
4.5	3.7	0.00352009
4.5	3.75	0.003521392
4.5	3.8	0.003522708
4.5	3.85	0.00352429
4.5	3.9	0.003525754
4.5	3.95	0.003527049
4.5	4	0.0035279
4.5	4.05	0.003529314
4.5	4.1	0.003530765
4.5	4.15	0.003531955
4.5	4.2	0.003533079
4.5	4.25	0.003534239
4.5	4.3	0.003535337
4.5	4.35	0.003536428
4.5	4.4	0.003537523
4.5	4.45	0.003538835
4.5	4.5	0.003539914
4.5	4.55	0.003540894
4.5	4.6	0.003542079
4.5	4.65	0.003543029
4.5	4.7	0.003544289
4.5	4.75	0.003544939
4.5	4.8	0.003545906
4.5	4.85	0.003546495
4.5	4.9	0.003547538
4.5	4.95	0.003548437
4.5	5	0.003549644
5	0	9.50E-08
5	0.05	0.000184554
5	0.1	0.00036525
5	0.15	0.000541966
5	0.2	0.000714731
5	0.25	0.000883428
5	0.3	0.001048411
5	0.35	0.001210063
5	0.4	0.001367244
5	0.45	0.001519746
5	0.5	0.001668457
5	0.55	0.001813177
5	0.6	0.001954167
5	0.65	0.00209105
5	0.7	0.002223477
5	0.75	0.002351639
5	0.8	0.002475736
5	0.85	0.002595862
5	0.9	0.002711878
5	0.95	0.002823505
5	1	0.00293092
5	1.05	0.003033767
5	1.1	0.003132899
5	1.15	0.003227862
5	1.2	0.003318316
5	1.25	0.003404473
5	1.3	0.00348626
5	1.35	0.003563736
5	1.4	0.003637401
5	1.45	0.003706472
5	1.5	0.003771815
5	1.55	0.003832702
5	1.6	0.003889421
5	1.65	0.003941796
5	1.7	0.003991036
5	1.75	0.004036451
